Stationsnummer,Datum,TagesmittelDesLuftdrucks(0.1HPA),Tmax(0.1°C),Tmin(0.1°C),TminErdboden(0.1°C),relLuftfeuchte(%),Windstaerke(o.1BFT),Bedeckungsgrad(0.1Achtel),TagessummeDerSonnenscheindauer(0.1Std),TagesmaxDerWindgeschwindigkeit(0.1M/S) 
02222,19900812,1001.6,34.6,13.9,12.6,47,2.0,3.3,12.3,7.2 
02222,19900813,1000.5,30.3,18.6,15.5,67,3.3,6.0,5.6,12.8 
02222,19900814,1001.2,24.3,17.2,16.0,82,2.3,7.3,2.9,11.3 
02222,19900815,1000.6,25.9,14.5,14.0,72,3.0,6.0,6.1,12.8 
02222,19900816,999.9,22.5,14.5,16.0,70,3.0,5.0,2.8,13.8 
02222,19900817,1008.0,21.0,11.2,10.5,59,3.3,2.7,8.4,13.8 
02222,19900818,1006.4,16.3,12.0,9.7,90,2.0,7.3,0.1,9.7 
02222,19900819,1006.0,20.7,11.6,10.6,76,1.7,6.7,5.3,8.2 
02222,19900820,1001.5,20.9,15.0,16.1,66,4.3,6.0,5.3,15.9 
02222,19900821,1007.8,17.3,12.2,11.3,75,4.3,6.3,2.6,15.9 
02222,19900822,1013.3,20.5,12.7,12.2,75,2.0,7.0,5.7,7.7 
02222,19900823,1013.9,23.6,15.0,12.5,82,1.0,3.7,3.7,4.1 
02222,19900824,1006.9,27.2,12.7,11.2,63,3.0,4.0,11.6,9.7 
02222,19900825,1004.0,27.9,13.6,12.0,67,1.7,5.3,6.2,8.2 
02222,19900826,1006.0,26.5,15.7,14.6,74,1.7,4.0,6.4,5.6 
02222,19900827,1006.4,27.1,16.0,14.0,71,1.3,2.0,9.8,5.1 
02222,19900828,1006.4,28.8,13.7,12.5,73,0.7,0.3,9.3,5.1 
02222,19900829,1003.5,29.2,14.1,12.5,73,2.7,3.0,7.5,15.4 
02222,19900830,1002.8,22.2,16.2,16.6,84,2.3,7.3,1.0,9.2 
02222,19900831,1003.7,16.2,11.1,13.1,96,2.7,8.0,0.0,9.2 
02222,19900901,1007.0,16.9,11.0,10.9,90,1.3,7.0,1.5,6.1 
02222,19900902,1009.1,17.1,13.6,12.8,94,1.7,7.7,0.0,4.1 
02222,19900903,1005.3,18.3,14.0,14.8,96,1.0,5.7,0.0,4.1 
02222,19900904,999.9,17.3,11.0,9.0,96,2.0,5.3,0.1,7.2 
02222,19900905,1001.9,18.3,7.4,5.6,77,2.0,6.0,6.2,8.2 
02222,19900906,999.3,17.8,10.4,7.5,83,2.3,5.3,0.0,10.8 
02222,19900907,997.8,15.0,8.6,6.9,83,1.3,5.0,0.7,10.2 
02222,19900908,1008.1,18.4,8.8,6.9,84,2.0,5.3,3.1,9.7 
02222,19900909,1014.7,18.4,8.1,5.9,80,1.7,4.3,6.3,9.2 
02222,19900910,1010.3,15.8,7.6,5.7,94,2.7,8.0,0.0,11.3 
02222,19900911,1012.3,18.0,10.6,8.6,85,1.7,4.0,4.7,6.6 
02222,19900912,1014.6,17.1,6.4,4.9,88,1.0,5.0,2.6,4.6 
02222,19900913,1012.9,19.3,7.8,7.8,82,2.0,4.0,6.1,5.6 
02222,19900914,1013.2,20.6,7.4,5.3,80,1.0,1.3,10.1,6.6 
02222,19900915,1015.1,15.6,6.2,3.8,75,1.7,7.0,2.9,6.1 
02222,19900916,1012.5,17.3,6.8,9.1,75,2.0,3.3,5.9,6.1 
02222,19900917,1005.5,16.2,1.9,0.0,76,2.7,6.0,5.3,10.8 
02222,19900918,1008.8,16.9,7.6,5.0,77,2.0,6.7,3.2,10.2 
02222,19900919,997.6,18.9,11.2,9.6,65,3.3,5.0,1.0,17.4 
02222,19900920,998.4,13.2,9.5,7.4,68,3.3,7.7,0.1,10.2 
02222,19900921,989.3,13.2,7.2,8.6,78,4.3,7.0,3.3,21.0 
02222,19900922,988.7,14.2,7.6,6.0,89,2.0,7.0,0.6,8.2 
02222,19900923,990.9,19.0,9.8,8.5,79,2.0,5.7,5.8,13.8 
02222,19900924,994.6,15.9,8.6,7.6,70,3.7,5.7,4.6,16.9 
02222,19900925,999.6,13.7,6.8,7.3,85,3.0,5.0,2.7,15.4 
02222,19900926,1011.4,14.4,4.1,2.5,87,1.3,7.7,0.3,5.6 
02222,19900927,1016.0,14.0,5.4,2.3,84,1.3,6.7,3.9,6.6 
02222,19900928,1013.3,18.0,6.0,3.9,72,2.0,5.0,4.3,9.2 
02222,19900929,1005.0,19.6,3.4,0.9,72,1.7,6.7,6.5,8.7 
02222,19900930,996.0,18.7,12.1,11.6,94,2.3,7.7,0.1,8.2 
02222,19901001,1004.1,16.6,9.8,13.7,90,2.7,6.7,0.9,10.8 
02222,19901002,1007.8,15.7,9.2,7.0,83,2.0,6.7,0.4,8.2 
02222,19901003,998.2,22.2,12.1,10.5,80,3.3,5.0,6.8,10.8 
02222,19901004,1006.8,18.6,8.8,10.8,77,2.3,4.3,5.4,11.3 
02222,19901005,1009.4,15.6,6.9,3.5,77,3.3,6.0,1.8,10.8 
02222,19901006,998.4,22.2,12.4,11.8,64,3.0,6.0,6.0,13.3 
02222,19901007,999.8,16.4,8.6,9.5,72,4.0,5.3,3.8,11.3 
02222,19901008,1012.5,11.2,4.7,2.5,81,2.0,5.7,2.8,7.7 
02222,19901009,1013.5,14.9,5.2,3.9,79,2.0,4.3,7.3,7.2 
02222,19901010,1011.6,15.6,5.9,3.0,72,2.0,7.0,0.0,5.6 
02222,19901011,1008.6,18.4,7.7,6.3,75,2.0,1.7,9.4,6.1 
02222,19901012,1007.0,23.6,7.8,3.8,66,2.7,0.3,9.3,9.7 
02222,19901013,1006.1,23.5,11.3,7.8,71,1.7,3.3,6.6,7.2 
02222,19901014,1008.2,23.0,14.2,11.6,76,3.0,4.3,4.5,6.6 
02222,19901015,1000.0,22.0,15.3,13.0,71,3.3,6.7,5.2,11.8 
02222,19901016,1003.9,20.8,15.2,14.4,77,1.0,7.0,3.2,7.7 
02222,19901017,998.3,18.3,13.3,12.5,91,1.7,5.3,0.0,7.7 
02222,19901018,997.8,18.1,12.4,10.5,83,3.0,5.3,1.5,9.2 
02222,19901019,999.6,19.4,11.5,10.2,76,2.3,4.3,5.7,7.2 
02222,19901020,1003.8,19.5,7.1,5.1,78,1.3,4.3,5.6,6.6 
02222,19901021,1009.9,13.0,6.5,5.2,55,4.0,3.0,8.4,13.3 
02222,19901022,1010.5,13.3,4.6,2.0,45,4.0,1.3,9.8,16.4 
02222,19901023,1003.9,14.5,1.7,-2.1,49,2.3,1.0,9.6,12.3 
02222,19901024,1001.1,16.6,4.4,2.6,65,2.7,0.0,9.3,11.3 
02222,19901025,998.1,16.4,7.1,4.0,78,3.0,6.0,5.1,8.7 
02222,19901026,992.3,13.8,8.6,6.7,82,2.7,7.3,3.0,13.3 
02222,19901027,991.9,11.7,6.8,4.5,81,3.3,3.7,2.6,12.8 
02222,19901028,975.9,11.8,8.2,5.9,87,4.0,7.7,0.0,15.9 
02222,19901029,972.7,11.7,6.2,5.4,70,3.3,6.0,5.0,15.9 
02222,19901030,982.4,12.8,6.4,5.7,70,3.7,4.3,6.0,14.9 
02222,19901031,984.1,14.2,7.2,5.0,69,4.0,4.0,4.6,18.0 
02222,19901101,989.5,12.7,7.0,7.6,71,3.3,6.3,3.1,15.4 
02222,19901102,989.3,11.6,5.1,3.0,85,2.7,5.7,3.1,8.7 
02222,19901103,992.3,9.6,5.4,4.8,87,3.0,7.3,1.2,12.3 
02222,19901104,997.6,7.5,3.6,2.8,90,2.7,7.0,0.2,8.7 
02222,19901105,1009.2,6.7,2.4,0.3,87,1.7,6.7,0.0,5.1 
02222,19901106,1017.5,7.6,0.4,-1.3,84,1.3,3.3,5.0,4.1 
02222,19901107,1019.7,6.0,-0.4,-2.5,86,1.0,8.0,0.0,3.6 
02222,19901108,1015.7,6.8,3.8,3.4,70,2.3,5.7,0.0,9.2 
02222,19901109,1012.0,9.2,0.8,-2.9,70,3.3,0.7,7.9,13.8 
02222,19901110,1008.1,7.6,2.9,1.1,83,2.7,8.0,0.0,8.7 
02222,19901111,1008.8,12.2,6.9,6.4,92,2.0,6.7,0.1,6.1 
02222,19901112,1014.2,11.7,6.0,6.4,88,1.3,5.3,1.2,5.6 
02222,19901113,1009.2,10.5,6.0,4.5,92,2.7,6.3,0.0,7.2 
02222,19901114,1001.1,12.0,7.9,6.2,92,2.7,7.7,0.0,9.7 
02222,19901115,1006.5,10.6,7.4,6.3,89,3.0,7.7,0.0,16.4 
02222,19901116,1008.9,11.9,6.1,3.4,81,3.7,7.3,0.0,9.7 
02222,19901117,999.2,14.4,10.8,11.0,87,4.3,7.3,0.0,16.4 
02222,19901118,997.0,10.8,6.3,8.7,78,4.0,6.3,3.0,17.4 
02222,19901119,993.3,8.4,4.9,3.8,84,2.7,6.7,1.2,16.9 
02222,19901120,980.7,9.2,4.9,5.2,90,3.0,8.0,0.0,13.3 
02222,19901121,993.7,7.5,1.3,-1.0,84,2.0,2.7,3.0,8.2 
02222,19901122,1001.0,8.5,-1.0,-2.8,84,1.3,4.0,7.1,4.6 
02222,19901123,995.5,1.5,-2.8,-4.2,94,2.0,7.0,0.0,7.2 
02222,19901124,985.0,5.1,0.2,-1.1,82,4.0,6.7,0.5,13.3 
02222,19901125,980.4,6.9,3.3,1.6,72,2.0,7.0,0.0,9.7 
02222,19901126,988.9,8.0,3.8,3.6,77,2.7,7.0,2.3,8.7 
02222,19901127,999.0,9.4,1.2,0.6,78,2.0,5.3,6.4,6.1 
02222,19901128,1006.4,4.8,3.3,3.0,87,1.7,8.0,0.0,6.1 
02222,19901129,1006.1,3.9,1.9,2.1,92,1.3,8.0,0.0,6.1 
02222,19901130,1012.0,4.7,-1.3,2.0,89,2.0,4.7,2.7,8.2 
02222,19901201,1019.1,0.4,-6.6,-8.9,93,1.0,7.3,0.0,4.6 
02222,19901202,1019.4,6.2,0.4,-1.4,98,1.7,7.3,0.0,4.6 
02222,19901203,1015.3,6.3,4.4,3.8,91,1.7,8.0,0.0,6.1 
02222,19901204,1011.2,7.4,4.5,4.2,83,4.7,7.3,1.3,17.4 
02222,19901205,1018.7,6.0,-3.4,-2.4,82,1.3,1.0,4.9,13.8 
02222,19901206,1019.3,4.0,-5.9,-8.6,78,1.0,0.7,6.9,4.1 
02222,19901207,1003.5,2.3,-4.2,-7.0,66,3.3,0.7,6.7,11.3 
02222,19901208,989.4,2.6,-3.5,-4.3,71,3.3,5.3,0.6,11.3 
02222,19901209,987.9,4.0,-1.3,-2.0,75,1.0,7.7,0.0,7.2 
02222,19901210,981.5,1.8,-1.0,-1.7,84,2.3,8.0,0.0,9.2 
02222,19901211,995.1,2.0,0.2,-0.4,97,2.0,8.0,0.0,6.1 
02222,19901212,987.3,4.3,1.2,1.0,92,3.7,7.0,0.3,17.4 
02222,19901213,1003.4,4.8,2.0,1.0,89,2.0,6.7,0.0,13.3 
02222,19901214,1014.3,3.2,-1.9,-2.3,87,2.0,7.7,0.0,6.6 
02222,19901215,1012.5,0.9,-1.4,-1.6,85,1.7,7.3,0.0,8.2 
02222,19901216,1020.6,0.8,-4.4,-6.7,79,1.0,7.7,0.2,4.1 
02222,19901217,1015.8,2.6,-1.7,-1.3,69,2.0,6.7,2.0,9.2 
02222,19901218,1009.1,-0.1,-3.1,-6.1,75,2.3,7.7,0.0,7.7 
02222,19901219,1008.5,-0.3,-1.5,-2.0,89,1.7,8.0,0.0,7.7 
02222,19901220,1006.8,3.9,-0.3,-1.3,84,4.0,7.7,0.0,13.8 
02222,19901221,1003.3,6.1,3.0,1.9,91,2.3,7.7,0.0,11.3 
02222,19901222,1009.4,7.2,3.9,3.0,97,2.0,8.0,0.0,6.1 
02222,19901223,1011.1,7.4,6.0,5.7,93,2.3,8.0,0.0,8.2 
02222,19901224,1006.0,6.3,2.8,4.0,89,3.0,6.3,0.0,8.2 
02222,19901225,996.8,5.9,1.5,-0.9,85,3.7,7.3,1.1,14.4 
02222,19901226,988.0,6.2,1.7,-0.9,76,4.0,4.3,2.6,22.1 
02222,19901227,991.3,8.9,3.7,4.2,71,4.3,6.3,3.0,19.5 
02222,19901228,1000.9,5.7,-0.1,-3.7,79,3.7,7.0,1.4,16.4 
02222,19901229,993.3,10.9,5.5,4.1,89,3.0,7.7,0.0,12.3 
02222,19901230,1006.9,10.0,3.9,5.0,80,2.7,4.7,2.4,13.8 
02222,19901231,1004.5,7.0,1.6,-2.1,85,2.3,6.7,0.0,7.7 
02222,19910101,1005.5,7.3,2.0,1.1,80,3.3,7.0,2.9,10.8 
02222,19910102,992.5,12.4,4.4,3.1,76,3.7,7.7,0.0,14.9 
02222,19910103,996.2,13.2,7.2,7.5,89,3.0,8.0,0.0,15.9 
02222,19910104,998.3,9.3,4.0,5.4,81,3.0,7.3,1.2,14.9 
02222,19910105,995.8,7.2,2.2,-0.3,78,4.0,6.3,1.2,15.9 
02222,19910106,991.7,8.1,3.8,2.0,63,4.3,4.3,4.3,20.0 
02222,19910107,991.5,10.2,2.7,0.8,77,3.0,5.7,0.8,20.0 
02222,19910108,994.0,10.2,2.5,0.3,71,3.7,7.3,1.6,16.9 
02222,19910109,994.8,11.6,6.2,6.8,73,3.0,6.7,2.2,19.5 
02222,19910110,995.1,15.5,8.0,9.7,70,3.7,7.3,0.0,21.6 
02222,19910111,1002.3,8.8,5.9,5.2,78,3.7,6.7,0.4,16.9 
02222,19910112,1009.7,7.2,2.2,0.0,88,2.0,7.7,0.0,10.8 
02222,19910113,1020.8,5.5,-2.0,-1.4,84,2.0,1.0,4.8,8.2 
02222,19910114,1021.3,4.9,-5.2,-7.7,55,3.7,0.0,7.6,12.3 
02222,19910115,1017.1,7.0,-0.7,-7.4,25,3.3,0.0,7.8,12.3 
02222,19910116,1015.9,3.0,-4.0,-9.6,43,2.3,0.0,7.5,11.8 
02222,19910117,1017.8,4.5,-2.5,-7.2,55,3.3,0.0,7.4,11.8 
02222,19910118,1019.0,4.5,-2.9,-5.5,56,3.3,0.3,7.5,10.8 
02222,19910119,1017.5,0.8,-1.8,-3.6,91,2.3,6.7,0.0,11.3 
02222,19910120,1024.6,3.1,-0.3,-0.5,91,2.0,6.3,2.9,6.6 
02222,19910121,1019.0,6.1,-0.3,-0.5,93,2.0,8.0,0.1,10.2 
02222,19910122,1025.2,6.4,-2.2,-0.3,86,1.7,4.0,4.1,7.7 
02222,19910123,1025.9,2.0,-3.2,-6.5,82,1.7,8.0,0.0,5.6 
02222,19910124,1024.8,2.0,-2.2,-0.8,82,1.3,5.0,0.0,5.6 
02222,19910125,1022.9,2.5,-5.9,-8.3,85,1.7,3.0,0.0,5.6 
02222,19910126,1021.0,0.1,-1.6,-3.7,84,1.7,8.0,0.0,5.1 
02222,19910127,1022.3,3.1,-0.6,-0.8,78,1.7,8.0,0.0,6.1 
02222,19910128,1019.6,3.6,-1.9,0.2,70,2.0,3.3,4.1,7.7 
02222,19910129,1015.6,4.6,-7.4,-10.5,79,2.0,0.0,7.9,9.2 
02222,19910130,1013.6,2.4,-6.2,-8.2,72,2.7,4.7,0.0,11.3 
02222,19910131,1014.8,2.7,-3.8,-8.7,61,2.3,0.0,8.0,9.7 
02222,19910201,1015.2,1.1,-8.9,-14.0,59,2.3,0.3,9.2,8.7 
02222,19910202,1016.7,1.0,-10.5,-14.1,60,1.7,2.0,7.8,5.6 
02222,19910203,1016.3,1.0,-10.9,-13.8,62,1.3,5.0,2.0,5.1 
02222,19910204,1021.4,3.5,-7.6,-12.0,54,1.7,1.7,7.7,6.6 
02222,19910205,1018.3,1.5,-8.6,-11.9,76,2.3,5.3,6.9,11.8 
02222,19910206,1015.2,-2.7,-12.9,-16.8,63,3.0,0.3,6.5,11.3 
02222,19910207,1003.2,-3.9,-17.1,-20.6,75,2.3,7.3,0.0,10.8 
02222,19910208,995.0,-2.4,-7.8,-7.0,75,3.7,5.3,1.0,12.3 
02222,19910209,994.6,-1.7,-8.4,-10.9,76,2.0,4.0,2.9,9.2 
02222,19910210,998.3,-0.8,-8.4,-12.7,80,1.7,8.0,0.7,7.2 
02222,19910211,999.7,-0.8,-5.0,-5.2,89,2.3,7.3,0.0,7.2 
02222,19910212,1003.5,-2.8,-4.1,-4.6,94,1.3,8.0,0.0,5.6 
02222,19910213,1006.8,0.2,-6.3,-15.0,83,2.3,6.7,0.4,11.8 
02222,19910214,1007.4,-1.5,-8.1,-15.0,88,2.0,7.3,0.4,7.2 
02222,19910215,990.3,1.4,-2.4,-5.0,89,3.7,7.7,0.0,13.3 
02222,19910216,989.4,2.9,-0.2,0.1,81,2.7,7.3,0.9,11.3 
02222,19910217,999.0,3.6,-5.2,-8.5,81,1.3,2.0,7.2,5.1 
02222,19910218,1003.2,5.2,-9.0,-11.8,75,2.0,2.7,8.5,6.6 
02222,19910219,1003.3,7.0,-3.9,-7.7,75,1.3,4.3,2.2,5.6 
02222,19910220,1000.2,11.5,-0.6,-4.0,80,1.7,3.0,8.3,7.2 
02222,19910221,997.3,12.5,2.2,0.4,72,3.0,4.3,6.9,9.2 
02222,19910222,1006.2,10.0,2.7,0.0,67,3.0,3.7,8.0,11.3 
02222,19910223,1012.1,9.4,4.6,2.6,80,3.0,7.7,0.0,10.8 
02222,19910224,1013.7,18.0,4.8,2.5,70,2.3,1.3,9.4,8.2 
02222,19910225,1013.5,9.3,1.2,-1.1,91,1.7,7.3,0.0,4.6 
02222,19910226,1010.6,14.5,0.2,-2.5,78,2.0,6.7,6.5,8.2 
02222,19910227,1005.0,9.4,2.4,0.3,72,2.7,2.3,7.6,11.3 
02222,19910228,999.2,3.2,1.3,-0.2,75,3.3,7.7,0.0,10.2 
02222,19910301,999.9,10.1,2.1,0.3,62,1.3,6.3,4.3,6.6 
02222,19910302,1002.2,6.9,2.0,0.0,89,3.0,6.7,0.0,7.7 
02222,19910303,1013.7,13.6,2.8,-2.5,69,1.7,4.3,8.2,7.2 
02222,19910304,1011.6,9.0,-1.3,-4.0,81,4.0,6.0,5.9,13.8 
02222,19910305,999.2,9.7,5.3,4.4,91,3.7,7.7,0.0,11.8 
02222,19910306,989.4,15.5,7.8,6.5,74,3.0,6.3,3.5,12.3 
02222,19910307,985.5,14.2,9.9,8.5,65,3.3,7.3,0.7,11.8 
02222,19910308,983.3,16.5,8.2,5.1,65,2.3,7.0,1.2,8.7 
02222,19910309,989.1,13.1,6.8,4.2,81,1.3,7.3,0.0,8.2 
02222,19910310,1000.0,17.3,7.9,5.3,63,2.7,3.7,6.0,8.2 
02222,19910311,1003.5,13.3,8.1,6.9,85,2.0,5.7,0.5,5.1 
02222,19910312,1002.1,17.2,2.5,-0.1,75,1.7,1.7,9.0,8.2 
02222,19910313,1002.8,18.6,1.4,-1.2,64,2.7,0.3,10.2,9.2 
02222,19910314,1002.3,20.3,5.0,0.2,65,2.0,1.0,8.7,7.7 
02222,19910315,1001.1,15.8,10.3,5.5,80,2.3,7.3,0.8,9.7 
02222,19910316,995.4,18.6,9.6,7.0,67,2.3,4.7,0.4,8.2 
02222,19910317,993.9,14.3,7.1,4.8,76,1.7,5.0,3.2,8.2 
02222,19910318,1006.3,14.4,3.2,-0.1,82,2.0,7.0,1.5,5.1 
02222,19910319,1002.5,13.3,7.2,3.8,87,3.7,7.7,0.0,11.8 
02222,19910320,1002.6,15.9,10.9,8.1,80,3.3,7.7,0.7,12.8 
02222,19910321,992.6,14.5,7.0,11.4,89,2.3,7.7,0.0,10.8 
02222,19910322,994.1,10.2,6.0,5.0,89,1.7,6.7,0.3,8.7 
02222,19910323,999.2,11.5,2.5,0.5,83,1.7,5.0,2.3,6.1 
02222,19910324,1005.7,11.0,3.8,2.0,89,1.7,8.0,0.0,7.2 
02222,19910325,1007.9,9.5,5.3,3.9,66,3.0,7.7,0.0,13.8 
02222,19910326,1007.9,10.1,5.6,3.7,60,3.3,5.3,1.1,11.8 
02222,19910327,1009.3,14.5,-1.7,-5.2,54,1.7,1.0,9.3,10.8 
02222,19910328,1016.2,10.6,-2.1,-4.9,63,1.7,6.0,6.1,11.3 
02222,19910329,1020.2,11.2,-3.7,-6.6,60,1.7,1.0,10.9,8.2 
02222,19910330,1017.1,10.0,-5.0,-7.3,69,1.7,1.3,10.8,7.2 
02222,19910331,1012.9,11.3,-0.1,-4.0,73,1.7,6.7,0.7,7.7 
02222,19910401,1002.5,17.8,6.0,3.5,64,2.7,5.0,2.7,10.2 
02222,19910402,994.2,19.1,9.5,6.9,52,3.0,3.3,9.9,12.3 
02222,19910403,994.3,14.1,6.6,4.5,72,2.7,4.0,3.0,13.8 
02222,19910404,989.6,15.7,2.5,-0.8,60,3.7,5.7,6.6,13.8 
02222,19910405,991.7,14.5,5.9,3.9,63,2.7,5.7,6.6,11.3 
02222,19910406,1005.2,15.0,2.2,-2.6,66,3.0,5.3,3.4,7.2 
02222,19910407,1004.6,13.3,7.4,5.4,73,3.3,5.7,5.3,19.5 
02222,19910408,1010.3,12.8,5.3,3.8,80,2.3,6.0,3.3,12.8 
02222,19910409,1016.0,15.7,6.2,5.6,69,2.7,4.0,7.3,11.3 
02222,19910410,1015.7,19.2,1.2,-1.3,58,1.7,3.7,11.1,8.5 
02222,19910411,1012.3,20.6,4.8,1.0,41,3.3,4.0,10.4,14.4 
02222,19910412,1006.0,21.6,8.9,6.0,45,3.0,0.7,12.3,13.3 
02222,19910413,1007.7,22.0,4.2,0.5,47,1.7,1.0,11.9,9.2 
02222,19910414,1012.1,21.4,4.6,1.8,49,2.7,3.0,11.0,9.7 
02222,19910415,1014.9,21.6,3.3,-0.1,51,1.3,0.7,11.1,7.7 
02222,19910416,1008.8,12.1,2.5,1.0,68,3.7,5.7,2.8,18.5 
02222,19910417,1003.3,7.6,1.6,-1.2,68,3.0,5.3,3.4,13.8 
02222,19910418,998.2,6.1,-3.8,-6.0,88,1.7,6.7,3.8,9.7 
02222,19910419,997.1,8.2,-0.1,1.8,69,2.0,6.0,3.1,9.7 
02222,19910420,1003.6,7.6,-4.8,-7.7,72,2.0,3.0,8.5,14.4 
02222,19910421,1006.4,9.6,-5.5,-8.5,65,2.0,2.0,9.5,11.3 
02222,19910422,1002.4,8.4,1.1,-2.0,92,3.0,8.0,1.2,13.8 
02222,19910423,1007.4,8.8,2.6,2.0,90,2.0,7.7,2.3,13.3 
02222,19910424,1007.9,9.4,3.9,2.9,82,1.7,5.0,4.8,9.7 
02222,19910425,1001.5,12.9,-1.8,-3.7,72,2.3,2.7,8.3,17.4 
02222,19910426,1001.8,15.6,-1.2,-3.6,69,2.0,2.3,9.1,10.8 
02222,19910427,1001.5,16.0,-0.8,-3.0,63,2.0,2.0,10.4,7.7 
02222,19910428,1005.2,14.2,0.6,-2.0,70,1.7,1.3,11.9,9.2 
02222,19910429,1008.7,12.2,-0.1,-3.0,74,1.7,6.3,4.1,6.6 
02222,19910430,996.8,8.8,5.1,4.3,92,3.0,8.0,0.0,10.8 
02222,19910501,999.0,11.4,5.6,5.2,81,2.3,7.0,3.8,10.2 
02222,19910502,1004.7,8.6,5.1,4.9,93,3.3,7.7,0.0,10.8 
02222,19910503,1002.7,10.6,3.9,2.8,76,3.0,5.3,5.3,10.8 
02222,19910504,997.9,9.2,2.4,1.8,89,2.0,4.7,3.0,10.8 
02222,19910505,999.0,12.1,-0.8,-2.6,85,1.3,4.7,4.7,6.1 
02222,19910506,999.1,14.0,0.8,-1.4,76,1.3,6.7,5.5,6.6 
02222,19910507,997.8,14.5,1.2,-0.6,74,2.0,7.3,2.6,8.2 
02222,19910508,1001.5,13.8,4.4,2.2,91,2.0,4.7,3.0,7.2 
02222,19910509,1004.7,15.7,0.0,-2.1,71,2.0,5.0,2.3,8.7 
02222,19910510,1001.8,17.8,1.4,-1.0,62,2.0,2.7,11.1,11.8 
02222,19910511,1002.8,18.3,7.7,4.5,59,3.7,4.0,8.9,11.3 
02222,19910512,1009.3,16.2,9.0,8.1,67,2.3,5.7,3.7,9.7 
02222,19910513,1011.7,18.6,1.8,-0.7,69,1.7,6.3,7.2,7.2 
02222,19910514,1011.7,14.6,8.0,11.1,76,3.0,5.7,3.8,13.3 
02222,19910515,1009.7,12.3,4.0,2.2,84,3.0,7.3,2.8,16.4 
02222,19910516,1007.5,12.0,3.0,1.3,86,2.3,5.7,6.7,10.8 
02222,19910517,1010.7,12.4,3.9,3.5,85,2.3,5.7,3.3,9.7 
02222,19910518,1013.0,14.4,0.0,-2.0,74,2.3,5.7,4.4,9.2 
02222,19910519,1012.4,17.0,1.6,-0.6,65,1.3,6.0,9.9,8.7 
02222,19910520,1012.7,20.8,9.8,7.6,68,2.7,6.7,5.0,10.2 
02222,19910521,1018.5,19.5,13.2,11.5,80,2.0,7.7,0.5,8.7 
02222,19910522,1018.6,20.3,11.2,7.5,70,4.0,5.3,6.3,13.8 
02222,19910523,1017.8,15.7,3.9,1.8,63,3.3,4.7,5.3,14.9 
02222,19910524,1016.6,15.2,1.0,-1.5,67,2.3,5.0,8.1,13.8 
02222,19910525,1014.9,15.1,1.2,-1.3,81,1.7,7.0,3.8,9.2 
02222,19910526,1016.4,13.0,8.5,6.8,81,2.3,7.0,0.4,6.1 
02222,19910527,1015.7,15.6,4.0,1.1,82,1.7,5.3,1.3,6.1 
02222,19910528,1011.3,19.4,3.5,1.2,66,1.7,5.3,5.1,7.2 
02222,19910529,1008.1,22.4,5.0,2.0,60,2.0,3.7,12.5,8.7 
02222,19910530,1008.1,24.2,6.2,4.0,53,1.7,2.0,13.1,7.7 
02222,19910531,1006.2,20.5,8.3,6.0,74,2.0,3.0,13.0,9.2 
02222,19910601,1006.6,16.5,8.6,7.6,60,3.0,2.3,10.9,12.3 
02222,19910602,1001.9,20.0,2.0,-0.5,54,1.0,5.7,12.7,6.1 
02222,19910603,997.7,12.2,7.5,5.4,73,4.0,6.7,0.3,16.4 
02222,19910604,1001.7,13.6,4.6,3.4,68,3.0,5.3,6.6,12.3 
02222,19910605,1003.1,16.6,1.4,-1.6,56,1.3,5.3,10.5,8.7 
02222,19910606,995.8,14.1,7.9,7.6,88,2.3,7.0,0.0,8.7 
02222,19910607,989.0,15.8,10.7,9.4,92,2.0,7.3,0.2,11.3 
02222,19910608,998.0,18.6,11.2,11.4,80,2.3,6.7,4.0,9.7 
02222,19910609,996.9,19.0,10.3,9.3,72,3.0,7.7,1.3,13.8 
02222,19910610,1000.5,17.9,11.7,11.0,76,3.7,5.0,5.5,15.4 
02222,19910611,1008.2,18.2,11.3,10.0,66,3.0,6.0,6.5,12.8 
02222,19910612,1000.6,22.2,13.1,12.0,67,2.0,7.3,3.2,13.3 
02222,19910613,999.0,16.5,11.0,10.0,68,3.7,6.7,1.3,17.4 
02222,19910614,1001.1,19.7,8.6,6.8,54,3.3,4.0,11.7,12.8 
02222,19910615,996.3,19.8,12.1,11.6,66,3.0,7.7,0.5,19.0 
02222,19910616,999.2,17.5,10.5,10.5,73,2.3,7.3,2.9,10.8 
02222,19910617,1001.6,17.7,7.9,5.6,75,1.7,6.0,4.9,7.7 
02222,19910618,1002.3,17.0,7.6,6.0,90,2.7,5.7,4.6,11.3 
02222,19910619,1001.4,13.5,7.8,6.2,86,3.0,7.3,0.0,10.8 
02222,19910620,997.3,12.2,9.5,8.5,95,2.7,6.3,0.0,10.2 
02222,19910621,1002.2,21.7,6.4,4.5,72,3.0,5.3,8.4,10.8 
02222,19910622,1005.7,20.1,15.4,14.5,88,1.7,5.7,1.2,8.2 
02222,19910623,1008.5,22.2,11.8,8.3,76,3.0,7.0,5.7,9.2 
02222,19910624,1005.7,21.2,15.2,14.4,80,2.7,6.7,3.8,11.3 
02222,19910625,1003.7,25.0,14.3,14.4,82,2.0,6.7,3.3,10.2 
02222,19910626,1002.0,20.2,14.1,15.3,76,2.7,6.7,4.0,13.3 
