Stationsnummer;Datum;TagesmittelDesLuftdrucks(0.1HPA);Tmax(0.1°C);Tmin(0.1°C);TminErdboden(0.1°C);relLuftfeuchte(%);Windstaerke(o.1BFT);Bedeckungsgrad(0.1Achtel);TagessummeDerSonnenscheindauer(0.1Std);TagesmaxDerWindgeschwindigkeit(0.1M/S)
03978;19820827;-999.9;19.7;12.5;11.9;86;0.3;4.0;9.9;10.6 
03978;19820828;-999.9;19.4;10.1;9.4;74;0.3;4.7;6.3;5.8 
03978;19820829;-999.9;20.4;8.4;7.8;76;0.3;1.3;9.9;5.7 
03978;19820830;-999.9;23.5;11.0;10.2;63;0.3;2.0;8.4;10.8 
03978;19820831;-999.9;21.1;12.1;10.4;74;0.0;4.7;5.6;5.0 
03978;19820901;-999.9;17.0;11.3;10.0;68;1.0;5.3;3.7;9.0 
03978;19820902;-999.9;17.6;11.9;11.0;74;0.7;5.3;3.6;9.9 
03978;19820903;-999.9;19.9;7.6;7.0;65;1.3;3.0;11.5;11.0 
03978;19820904;-999.9;23.6;12.0;10.9;48;1.3;3.3;7.0;12.0 
03978;19820905;-999.9;23.1;8.8;8.5;64;0.0;6.0;5.4;5.3 
03978;19820906;-999.9;25.0;17.1;15.8;78;1.3;7.7;2.5;13.4 
03978;19820907;-999.9;18.7;13.7;13.9;80;0.7;7.7;1.1;8.1 
03978;19820908;-999.9;20.3;14.5;14.4;71;0.3;5.0;7.7;9.9 
03978;19820909;-999.9;19.5;11.5;10.5;80;0.0;4.3;3.2;4.0 
03978;19820910;-999.9;24.1;9.0;8.4;65;0.7;0.7;10.3;7.0 
03978;19820911;-999.9;25.2;15.0;13.5;65;1.0;2.7;6.8;7.0 
03978;19820912;-999.9;22.5;12.5;12.3;79;0.0;7.0;5.1;3.8 
03978;19820913;-999.9;22.0;13.3;12.3;81;0.7;4.0;5.7;5.8 
03978;19820914;-999.9;22.3;10.5;10.0;78;0.0;3.0;6.4;4.8 
03978;19820915;-999.9;27.6;11.9;10.9;66;0.3;0.3;9.7;5.5 
03978;19820916;-999.9;26.5;13.5;12.6;71;0.0;2.0;7.9;5.0 
03978;19820917;-999.9;25.5;12.5;12.0;79;0.3;0.3;6.4;5.3 
03978;19820918;-999.9;28.0;15.4;14.4;44;0.7;1.0;8.4;6.5 
03978;19820919;-999.9;25.6;16.0;15.2;63;0.7;1.7;8.6;5.5 
03978;19820920;-999.9;27.8;13.0;12.0;67;1.7;3.0;9.1;10.7 
03978;19820921;-999.9;23.6;16.5;15.9;65;2.7;6.3;4.3;13.5 
03978;19820922;-999.9;19.2;8.3;8.4;73;0.7;4.0;6.6;10.7 
03978;19820923;-999.9;17.2;6.1;6.0;66;0.0;5.3;1.8;6.5 
03978;19820924;-999.9;19.5;8.6;7.7;70;0.7;3.3;6.5;12.0 
03978;19820925;-999.9;21.5;8.9;7.7;60;2.0;4.3;0.1;11.0 
03978;19820926;-999.9;27.7;12.0;11.0;57;1.0;3.7;6.3;12.1 
03978;19820927;-999.9;19.7;10.0;9.8;70;0.7;0.7;7.7;9.5 
03978;19820928;-999.9;22.1;9.6;8.5;61;0.0;3.0;4.7;5.5 
03978;19820929;-999.9;23.0;12.0;10.1;56;0.0;3.0;7.5;5.4 
03978;19820930;-999.9;20.4;9.5;8.6;74;0.0;6.3;1.3;5.1 
03978;19821001;-999.9;15.9;10.9;11.5;89;0.3;5.3;0.0;5.0 
03978;19821002;-999.9;19.4;9.6;9.2;85;0.0;0.0;5.1;4.8 
03978;19821003;-999.9;19.3;9.0;8.5;67;0.7;1.7;5.0;9.2 
03978;19821004;-999.9;18.8;5.5;4.9;72;0.3;2.3;7.5;5.5 
03978;19821005;-999.9;16.2;6.2;5.3;72;0.7;5.7;4.0;8.1 
03978;19821006;-999.9;16.0;8.5;8.0;85;1.0;8.0;1.7;8.5 
03978;19821007;-999.9;11.5;5.7;5.5;81;1.3;6.0;0.4;12.5 
03978;19821008;-999.9;12.0;7.8;7.5;85;2.0;8.0;0.3;11.8 
03978;19821009;-999.9;13.4;9.0;8.5;79;2.3;7.7;0.6;11.0 
03978;19821010;-999.9;12.2;8.0;8.8;77;0.7;8.0;0.0;7.9 
03978;19821011;-999.9;14.0;8.2;7.6;76;0.7;6.7;2.0;7.7 
03978;19821012;-999.9;10.7;7.9;8.1;89;1.0;6.0;0.0;10.0 
03978;19821013;-999.9;12.0;7.5;7.4;87;1.3;6.0;0.0;10.7 
03978;19821014;-999.9;13.0;8.0;7.5;77;2.7;6.0;1.5;17.2 
03978;19821015;-999.9;10.2;7.2;7.6;83;3.3;7.7;0.2;15.0 
03978;19821016;-999.9;11.0;3.5;6.0;83;0.7;3.7;5.2;12.0 
03978;19821017;-999.9;10.5;3.2;3.0;78;2.0;6.3;0.0;14.0 
03978;19821018;-999.9;16.0;4.5;3.6;85;0.3;1.7;5.2;5.5 
03978;19821019;-999.9;14.8;7.4;7.9;78;0.7;4.0;4.1;7.5 
03978;19821020;-999.9;16.1;7.3;6.8;65;4.0;6.3;5.3;16.5 
03978;19821021;-999.9;17.1;10.5;9.7;71;0.3;4.7;2.1;12.5 
03978;19821022;-999.9;20.5;7.2;6.0;69;1.0;1.3;5.9;11.5 
03978;19821023;-999.9;15.5;8.5;8.2;89;0.7;7.7;0.2;7.3 
03978;19821024;-999.9;11.0;5.0;9.3;95;1.0;6.7;0.0;8.1 
03978;19821025;-999.9;11.1;3.1;2.5;76;0.7;1.0;5.8;7.0 
03978;19821026;-999.9;13.0;4.0;2.6;72;2.7;4.3;4.7;13.1 
03978;19821027;-999.9;13.7;10.0;9.6;89;1.0;7.7;0.1;9.6 
03978;19821028;-999.9;12.0;9.5;9.2;98;0.3;8.0;0.6;6.0 
03978;19821029;-999.9;12.0;5.4;5.6;88;0.0;2.3;5.1;3.5 
03978;19821030;-999.9;8.0;2.5;1.7;97;0.3;8.0;0.0;5.0 
03978;19821031;-999.9;10.9;4.0;3.5;77;0.7;1.3;5.2;9.0 
03978;19821101;-999.9;15.5;7.7;6.8;64;3.0;7.3;0.5;15.0 
03978;19821102;-999.9;17.0;11.0;11.0;73;1.7;4.7;4.6;13.1 
03978;19821103;-999.9;13.8;11.2;11.4;95;0.0;7.7;0.0;3.8 
03978;19821104;-999.9;11.9;8.9;9.5;97;0.0;8.0;0.0;3.5 
03978;19821105;-999.9;9.2;2.2;3.0;77;0.7;5.0;0.5;8.0 
03978;19821106;-999.9;7.5;-5.0;-5.5;52;0.3;0.0;4.9;12.1 
03978;19821107;-999.9;7.3;-5.8;-6.6;62;0.0;0.3;5.3;5.8 
03978;19821108;-999.9;16.7;-2.2;-3.0;50;1.7;7.3;0.0;13.5 
03978;19821109;-999.9;15.5;11.9;10.3;72;3.0;5.7;3.7;14.6 
03978;19821110;-999.9;12.6;9.3;9.5;78;2.3;5.7;3.7;15.1 
03978;19821111;-999.9;13.8;9.2;8.6;72;2.7;0.7;5.1;16.6 
03978;19821112;-999.9;14.2;5.4;3.5;73;2.0;3.0;4.9;-9.9 
03978;19821113;-999.9;10.8;6.1;6.8;79;2.0;6.3;0.2;8.1 
03978;19821114;-999.9;7.1;1.8;2.5;79;1.7;3.7;0.5;8.5 
03978;19821115;-999.9;4.3;1.1;0.0;85;0.7;6.0;0.0;6.3 
03978;19821116;-999.9;5.3;0.4;-1.0;83;3.0;5.7;1.9;16.6 
03978;19821117;-999.9;4.3;1.8;1.5;84;3.0;7.3;0.3;11.0 
03978;19821118;-999.9;10.7;2.5;2.1;89;3.3;7.7;0.0;19.0 
03978;19821119;-999.9;10.8;6.2;5.6;70;2.7;5.0;1.2;16.8 
03978;19821120;-999.9;8.0;4.9;3.4;72;3.0;6.7;2.8;17.0 
03978;19821121;-999.9;9.0;4.5;2.6;64;2.3;2.7;2.4;18.0 
03978;19821122;-999.9;9.0;6.1;5.8;79;2.7;6.0;0.0;19.2 
03978;19821123;-999.9;12.5;5.5;4.6;73;2.3;7.0;0.1;14.5 
03978;19821124;-999.9;13.5;5.5;9.1;72;2.7;3.3;0.0;17.5 
03978;19821125;-999.9;9.5;4.9;3.7;67;3.0;5.7;2.4;17.5 
03978;19821126;-999.9;9.7;4.2;4.1;73;2.0;6.7;0.3;15.6 
03978;19821127;-999.9;5.7;2.5;2.5;92;0.0;8.0;0.0;4.0 
03978;19821128;-999.9;5.6;1.4;2.7;88;0.3;6.0;0.0;9.5 
03978;19821129;-999.9;3.6;-1.0;-1.6;96;0.3;8.0;1.0;3.8 
03978;19821130;-999.9;1.5;-0.2;0.0;87;0.7;8.0;0.0;5.8 
03978;19821201;-999.9;1.5;-0.4;-0.7;80;1.0;4.0;0.8;11.1 
03978;19821202;-999.9;0.8;-3.6;-4.0;96;0.0;1.3;2.6;4.1 
03978;19821203;-999.9;-0.8;-3.7;-4.0;98;0.0;8.0;0.0;2.0 
03978;19821204;-999.9;-1.7;-2.7;-2.8;98;0.0;8.0;0.0;2.0 
03978;19821205;-999.9;5.9;-2.3;-3.0;75;2.7;3.7;3.7;9.0 
03978;19821206;-999.9;5.6;3.1;2.6;89;0.7;6.7;0.0;9.5 
03978;19821207;-999.9;5.2;-2.1;-2.5;91;0.7;5.3;0.0;8.3 
03978;19821208;-999.9;11.0;5.0;4.2;79;1.3;7.3;0.0;15.5 
03978;19821209;-999.9;8.0;4.6;4.9;79;3.3;3.7;0.1;15.5 
03978;19821210;-999.9;10.0;4.4;3.6;78;3.3;7.0;0.2;18.1 
03978;19821211;-999.9;4.8;1.6;1.1;85;3.7;6.0;0.0;15.1 
03978;19821212;-999.9;3.8;-2.0;1.3;85;0.7;3.3;2.1;10.5 
03978;19821213;-999.9;-0.7;-3.3;-4.4;98;0.0;8.0;0.0;3.8 
03978;19821214;-999.9;0.7;-2.6;-3.0;85;1.3;6.0;0.9;12.0 
03978;19821215;-999.9;8.6;0.2;-0.4;85;5.3;8.0;0.0;23.0 
03978;19821216;-999.9;10.5;3.4;5.0;66;3.0;7.0;0.0;23.0 
03978;19821217;-999.9;4.5;1.5;0.5;66;1.7;4.7;1.2;13.2 
03978;19821218;-999.9;2.4;0.5;-0.3;81;0.7;7.7;0.2;6.1 
03978;19821219;-999.9;2.0;-0.6;-2.1;63;3.7;3.0;2.6;26.2 
03978;19821220;-999.9;5.4;1.1;0.3;88;2.7;8.0;0.0;22.1 
03978;19821221;-999.9;5.0;2.9;2.0;66;3.7;2.0;1.5;19.0 
03978;19821222;-999.9;4.4;1.1;1.5;90;0.7;5.7;0.0;13.1 
03978;19821223;-999.9;1.8;-1.5;0.1;90;0.3;4.7;0.0;4.8 
03978;19821224;-999.9;1.2;-3.0;-4.5;72;2.3;6.0;0.9;15.1 
03978;19821225;-999.9;3.9;-0.1;-0.4;87;1.3;7.3;0.0;13.0 
03978;19821226;-999.9;5.2;1.7;0.2;88;2.3;8.0;0.0;14.0 
03978;19821227;-999.9;8.1;4.5;4.1;78;2.7;5.7;0.0;15.9 
03978;19821228;-999.9;5.2;0.7;0.2;82;2.3;7.7;0.0;15.5 
03978;19821229;-999.9;3.5;1.3;0.5;78;0.7;7.0;2.0;8.0 
03978;19821230;-999.9;4.6;0.7;-1.0;87;0.3;6.3;0.0;4.0 
03978;19821231;-999.9;3.5;-0.6;-2.2;62;2.3;2.7;1.8;11.0 
03978;19830101;-999.9;6.1;1.9;1.3;30;3.0;3.7;1.3;15.5 
03978;19830102;-999.9;5.4;0.8;0.4;83;2.7;2.3;1.8;16.6 
03978;19830103;-999.9;8.0;1.0;-0.1;83;3.0;8.0;0.0;17.6 
03978;19830104;-999.9;9.5;5.8;7.0;78;3.3;7.3;0.0;18.8 
03978;19830105;-999.9;10.9;3.2;2.7;82;2.3;6.7;0.0;14.8 
03978;19830106;-999.9;12.0;8.4;9.7;68;4.3;3.7;3.4;20.0 
03978;19830107;-999.9;8.5;2.5;2.5;80;2.7;5.0;1.2;13.5 
03978;19830108;-999.9;4.6;2.4;2.7;82;2.0;5.3;0.4;13.5 
03978;19830109;-999.9;5.3;2.0;1.0;82;4.3;6.7;0.0;19.5 
03978;19830110;-999.9;6.6;4.0;2.6;75;2.0;3.7;1.9;14.5 
03978;19830111;-999.9;9.1;5.8;5.3;79;0.0;4.0;2.0;14.1 
03978;19830112;-999.9;6.2;2.5;0.8;76;0.3;7.7;0.0;12.8 
03978;19830113;-999.9;7.5;1.5;-0.3;73;1.7;5.3;1.2;14.3 
03978;19830114;-999.9;3.3;0.0;0.5;79;3.0;6.7;0.0;19.5 
03978;19830115;-999.9;4.2;0.7;0.2;82;3.3;8.0;0.0;17.9 
03978;19830116;-999.9;5.9;1.5;1.0;86;2.7;8.0;0.2;17.3 
03978;19830117;-999.9;7.0;5.5;5.0;83;3.3;8.0;0.0;17.5 
03978;19830118;-999.9;6.7;-1.0;4.4;69;4.7;4.0;1.9;20.0 
03978;19830119;-999.9;1.5;-0.2;-1.0;86;2.3;5.3;0.0;15.0 
03978;19830120;-999.9;1.6;-1.9;-3.5;78;1.7;5.3;3.0;14.6 
03978;19830121;-999.9;5.2;1.1;0.8;87;3.7;8.0;0.0;15.0 
03978;19830122;-999.9;5.7;4.0;4.6;76;1.7;8.0;0.0;12.5 
03978;19830123;-999.9;4.2;-2.0;2.5;81;0.3;5.3;0.0;4.5 
03978;19830124;-999.9;9.9;-4.0;-5.5;47;0.7;3.3;4.2;10.5 
03978;19830125;-999.9;8.7;3.5;2.0;71;4.7;8.0;0.0;16.2 
03978;19830126;-999.9;8.1;4.5;3.7;83;3.3;3.0;3.3;9.0 
03978;19830127;-999.9;11.6;7.8;6.9;76;3.3;8.0;0.0;17.5 
03978;19830128;-999.9;9.5;6.7;5.1;82;2.3;8.0;0.0;17.0 
03978;19830129;-999.9;9.5;5.2;6.2;71;2.7;7.0;0.9;17.8 
03978;19830130;-999.9;6.0;-0.2;2.5;80;1.3;4.0;0.6;14.1 
03978;19830131;-999.9;3.1;-0.5;-1.4;81;3.0;5.7;3.1;18.0 
03978;19830201;-999.9;8.7;1.2;0.6;88;4.0;8.0;0.0;22.5 
03978;19830202;-999.9;2.3;0.0;-0.3;86;3.0;6.3;0.1;18.0 
03978;19830203;-999.9;2.0;-1.4;-0.9;91;1.3;7.3;0.0;13.1 
03978;19830204;-999.9;2.0;-2.1;-3.3;79;0.7;4.3;4.9;9.8 
03978;19830205;-999.9;0.6;-2.5;-5.4;83;3.3;8.0;0.0;21.8 
03978;19830206;-999.9;3.7;-0.5;-2.0;75;0.3;7.0;1.5;4.5 
03978;19830207;-999.9;0.7;-1.9;-2.0;97;0.7;8.0;0.0;3.6 
03978;19830208;-999.9;-1.8;-4.0;-3.9;91;0.3;8.0;0.0;3.0 
03978;19830209;-999.9;-0.2;-6.6;-7.4;93;0.7;6.0;0.4;4.0 
03978;19830210;-999.9;-2.6;-6.8;-8.0;98;0.7;8.0;0.0;3.0 
03978;19830211;-999.9;-2.5;-5.4;-5.2;97;0.3;8.0;0.0;6.5 
03978;19830212;-999.9;-2.5;-4.7;-3.1;94;1.0;8.0;0.0;6.1 
03978;19830213;-999.9;-3.6;-9.0;-10.8;87;0.0;2.3;4.1;3.5 
03978;19830214;-999.9;-4.5;-12.5;-15.4;84;0.7;5.3;0.0;5.4 
03978;19830215;-999.9;-2.3;-10.5;-12.6;84;0.3;7.7;0.0;4.1 
03978;19830216;-999.9;-2.9;-12.7;-15.5;72;0.7;2.7;5.2;3.5 
03978;19830217;-999.9;0.0;-9.0;-12.8;80;0.7;2.7;5.8;4.9 
03978;19830218;-999.9;-1.5;-8.1;-10.0;89;0.7;5.3;0.0;5.1 
03978;19830219;-999.9;1.0;-2.0;-2.8;85;1.0;8.0;0.0;6.0 
03978;19830220;-999.9;1.1;-0.9;-1.5;91;1.3;8.0;0.0;8.6 
03978;19830221;-999.9;-0.8;-7.7;-4.5;76;1.0;5.3;2.8;5.1 
03978;19830222;-999.9;-1.2;-10.2;-11.5;74;1.0;0.7;6.3;5.0 
03978;19830223;-999.9;3.6;-10.6;-12.5;70;0.0;0.3;6.4;3.5 
03978;19830224;-999.9;5.1;-7.1;-10.3;58;1.3;1.3;6.5;8.0 
03978;19830225;-999.9;8.1;-3.1;-6.0;67;1.0;2.3;6.3;7.1 
03978;19830226;-999.9;8.5;1.0;-0.8;82;2.0;7.7;0.5;13.5 
03978;19830227;-999.9;10.0;4.9;4.0;84;1.3;7.7;1.5;6.5 
03978;19830228;-999.9;6.1;1.5;2.0;81;1.7;7.7;1.0;11.2 
03978;19830301;-999.9;5.8;-0.7;0.0;81;0.3;6.0;3.4;3.9 
03978;19830302;-999.9;5.0;-2.5;-3.4;89;0.7;6.0;4.4;5.1 
03978;19830303;-999.9;4.0;-2.1;-2.3;89;0.0;4.7;0.6;4.1 
03978;19830304;-999.9;9.2;-2.0;-3.5;56;1.3;5.3;2.1;6.7 
03978;19830305;-999.9;9.2;1.3;-0.5;67;2.0;3.0;6.0;13.7 
03978;19830306;-999.9;8.3;5.5;5.0;80;4.0;8.0;0.2;15.0 
03978;19830307;-999.9;9.7;6.4;5.9;79;3.3;7.7;2.9;15.1 
03978;19830308;-999.9;9.8;5.6;6.0;76;2.3;5.3;5.0;14.0 
03978;19830309;-999.9;11.1;4.7;3.5;75;1.7;2.7;6.0;15.4 
03978;19830310;-999.9;9.0;4.6;4.9;78;3.3;7.0;1.0;12.8 
03978;19830311;-999.9;8.0;0.4;5.6;69;3.0;4.7;1.9;19.6 
03978;19830312;-999.9;5.9;-4.0;-5.4;54;0.7;0.3;7.9;8.5 
03978;19830313;-999.9;11.0;-2.5;-4.3;44;1.0;1.7;8.1;13.6 
03978;19830314;-999.9;13.7;5.5;3.5;62;2.3;5.7;5.3;14.2 
03978;19830315;-999.9;11.5;6.6;6.9;87;0.3;7.3;0.4;8.9 
03978;19830316;-999.9;7.7;1.3;1.0;87;0.3;5.3;4.9;3.8 
03978;19830317;-999.9;11.1;-0.7;-2.5;75;1.0;6.7;0.5;12.8 
03978;19830318;-999.9;12.0;7.6;7.0;83;1.3;7.3;0.4;11.0 
03978;19830319;-999.9;10.0;8.0;7.7;92;0.3;8.0;0.0;6.8 
03978;19830320;-999.9;10.6;7.4;6.7;79;0.0;8.0;1.3;5.0 
03978;19830321;-999.9;9.3;6.0;5.1;64;2.3;7.7;2.1;18.5 
03978;19830322;-999.9;7.6;-0.5;-1.0;81;3.0;7.7;1.1;17.2 
03978;19830323;-999.9;8.0;-0.3;-0.9;74;2.7;6.3;6.8;17.6 
03978;19830324;-999.9;9.7;4.0;4.3;73;2.3;5.7;5.6;18.9 
03978;19830325;-999.9;6.5;1.0;0.1;68;1.7;4.0;6.6;11.0 
03978;19830326;-999.9;1.8;0.0;0.0;95;0.7;8.0;0.0;15.5 
03978;19830327;-999.9;5.0;-0.5;-2.3;72;0.7;6.0;5.4;8.0 
03978;19830328;-999.9;2.7;-0.3;0.6;90;0.7;7.0;0.0;5.7 
03978;19830329;-999.9;6.5;-0.6;-1.9;71;1.3;2.3;8.6;12.7 
03978;19830330;-999.9;6.0;1.4;-0.8;82;1.7;8.0;0.2;19.5 
03978;19830331;-999.9;9.9;2.7;1.6;71;1.0;7.0;4.3;9.6 
03978;19830401;-999.9;10.8;2.3;0.5;85;0.7;5.7;3.0;5.7 
03978;19830402;-999.9;7.0;1.4;4.0;97;1.0;8.0;0.0;6.0 
03978;19830403;-999.9;5.7;0.9;0.5;75;1.0;7.3;0.8;8.0 
03978;19830404;-999.9;8.2;-0.5;-1.8;73;0.7;5.3;3.0;6.0 
03978;19830405;-999.9;8.7;1.7;1.0;70;0.3;4.0;6.3;11.3 
03978;19830406;-999.9;7.5;3.0;2.0;80;3.3;4.7;3.6;17.0 
03978;19830407;-999.9;8.5;2.5;1.5;82;1.7;4.0;5.3;12.0 
03978;19830408;-999.9;8.8;2.9;1.6;77;0.7;8.0;0.0;11.0 
03978;19830409;-999.9;9.7;3.1;2.1;69;1.0;4.7;4.8;11.1 
03978;19830410;-999.9;12.0;1.9;0.5;75;0.7;7.7;1.4;12.0 
03978;19830411;-999.9;14.1;6.0;8.7;92;0.0;8.0;2.6;9.5 
03978;19830412;-999.9;9.3;2.1;3.6;92;0.3;8.0;1.5;6.7 
03978;19830413;-999.9;8.0;0.5;-0.1;79;1.3;4.7;2.7;11.5 
03978;19830414;-999.9;6.7;2.5;1.5;82;1.0;8.0;0.3;9.0 
03978;19830415;-999.9;7.5;3.5;3.4;92;1.3;8.0;0.0;8.8 
03978;19830416;-999.9;17.2;3.6;2.3;57;1.3;1.3;11.6;8.7 
03978;19830417;-999.9;20.9;9.1;5.6;39;1.0;4.7;7.8;10.5 
03978;19830418;-999.9;21.9;10.7;9.0;48;0.0;6.7;2.2;7.5 
03978;19830419;-999.9;18.2;9.5;7.4;80;0.0;6.3;2.3;3.8 
03978;19830420;-999.9;15.8;3.4;3.3;61;1.0;3.0;10.5;9.0 
03978;19830421;-999.9;20.7;6.4;4.6;57;0.7;7.7;1.1;8.5 
03978;19830422;-999.9;19.5;6.1;9.0;80;1.3;6.0;0.2;7.3 
03978;19830423;-999.9;18.7;2.2;0.7;69;0.7;3.0;11.7;10.0 
03978;19830424;-999.9;12.5;8.3;6.0;78;0.3;8.0;0.6;4.9 
03978;19830425;-999.9;18.0;3.0;1.6;64;0.7;2.3;10.2;6.5 
03978;19830426;-999.9;19.3;10.1;9.0;66;0.0;8.0;4.9;7.0 
03978;19830427;-999.9;15.5;10.0;9.7;66;1.0;4.7;3.0;15.5 
03978;19830428;-999.9;17.1;7.9;5.4;55;1.7;2.0;12.6;11.5 
03978;19830429;-999.9;13.1;8.0;6.7;75;1.3;5.3;3.4;10.2 
03978;19830430;-999.9;18.0;5.7;4.4;57;0.3;3.3;10.2;7.0 
03978;19830501;-999.9;14.7;6.7;5.7;85;0.7;8.0;0.0;5.5 
03978;19830502;-999.9;15.8;7.7;7.2;64;2.3;2.7;8.9;11.2 
03978;19830503;-999.9;12.0;5.8;4.5;80;1.7;7.0;4.8;12.0 
03978;19830504;-999.9;12.0;6.2;5.2;80;1.3;7.7;2.6;9.1 
03978;19830505;-999.9;11.7;5.6;5.5;79;0.7;5.7;1.2;4.5 
03978;19830506;-999.9;16.1;0.9;-0.3;61;0.7;1.0;11.9;10.4 
03978;19830507;-999.9;17.2;7.5;4.9;74;0.0;7.0;1.1;6.8 
03978;19830508;-999.9;15.8;9.6;9.0;72;0.0;7.3;2.8;5.4 
03978;19830509;-999.9;16.4;7.9;6.2;66;1.0;7.0;6.1;8.4 
03978;19830510;-999.9;13.7;8.4;6.0;66;1.0;8.0;0.5;10.4 
03978;19830511;-999.9;16.1;6.4;5.2;63;0.7;6.3;4.8;10.0 
03978;19830512;-999.9;17.9;7.7;6.0;71;2.0;7.0;3.7;13.0 
03978;19830513;-999.9;14.2;7.5;5.7;68;2.0;6.0;2.8;12.0 
03978;19830514;-999.9;19.7;8.0;6.5;60;0.7;6.3;7.6;8.9 
03978;19830515;-999.9;22.0;10.0;9.7;72;0.3;6.7;4.2;9.3 
03978;19830516;-999.9;19.8;12.0;11.7;82;0.7;6.0;0.7;9.0 
03978;19830517;-999.9;20.0;11.7;9.7;66;1.0;5.3;7.2;9.5 
03978;19830518;-999.9;18.2;10.4;9.6;63;1.0;3.0;10.2;11.0 
03978;19830519;-999.9;16.6;8.7;6.6;79;1.0;4.3;4.4;9.0 
03978;19830520;-999.9;20.5;7.8;6.4;46;1.3;4.7;13.1;6.0 
03978;19830521;-999.9;26.0;11.0;9.6;68;0.7;5.3;7.9;10.8 
03978;19830522;-999.9;14.7;9.7;9.3;73;0.0;7.3;1.6;9.2 
03978;19830523;-999.9;10.5;8.1;8.0;92;0.7;8.0;0.0;8.1 
03978;19830524;-999.9;10.2;7.5;7.7;98;0.3;8.0;0.0;2.8 
03978;19830525;-999.9;12.0;7.9;8.0;88;0.3;8.0;0.0;4.0 
03978;19830526;-999.9;15.8;8.9;8.7;77;0.3;7.7;2.1;7.5 
03978;19830527;-999.9;11.6;7.7;8.2;90;1.0;8.0;0.0;7.0 
03978;19830528;-999.9;12.8;5.9;5.2;76;0.3;8.0;1.7;5.4 
03978;19830529;-999.9;13.7;6.0;4.6;76;1.0;7.0;1.5;11.8 
03978;19830530;-999.9;16.7;8.0;6.7;65;1.7;7.0;5.4;11.0 
03978;19830531;-999.9;20.3;6.4;5.0;52;1.0;1.7;9.9;9.9 
03978;19830601;-999.9;26.6;10.2;8.6;51;0.7;6.3;4.0;11.5 
03978;19830602;-999.9;22.0;12.5;13.7;76;2.0;5.7;3.3;12.0 
03978;19830603;-999.9;21.9;9.2;8.6;56;0.7;3.7;10.9;9.8 
03978;19830604;-999.9;27.4;13.4;12.2;51;1.3;5.0;9.0;8.0 
03978;19830605;-999.9;21.5;12.1;11.5;76;0.7;7.0;2.2;5.9 
03978;19830606;-999.9;15.7;8.1;7.4;64;1.0;4.7;6.2;8.1 
03978;19830607;-999.9;21.4;4.0;3.4;46;0.7;0.3;14.8;8.0 
03978;19830608;-999.9;27.4;8.0;6.5;40;0.3;1.7;13.4;4.8 
03978;19830609;-999.9;23.7;17.0;15.9;66;0.3;6.0;4.1;6.1 
03978;19830610;-999.9;18.8;12.5;11.2;66;1.3;7.3;2.1;6.3 
03978;19830611;-999.9;21.7;9.1;8.5;55;0.0;2.0;8.0;4.0 
03978;19830612;-999.9;23.5;12.9;11.5;64;0.0;4.7;7.7;5.0 
03978;19830613;-999.9;21.2;13.2;12.8;76;0.3;6.7;3.5;5.0 
03978;19830614;-999.9;20.4;12.2;11.3;61;0.7;7.7;2.0;6.1 
03978;19830615;-999.9;15.2;6.6;6.2;68;0.7;4.0;6.6;8.1 
03978;19830616;-999.9;15.2;7.8;7.0;79;1.3;7.7;1.8;9.9 
03978;19830617;-999.9;10.5;7.0;6.2;77;0.7;8.0;1.2;5.8 
03978;19830618;-999.9;17.7;7.2;6.4;78;0.3;7.3;2.6;4.9 
03978;19830619;-999.9;22.9;8.6;7.7;59;0.7;4.0;11.5;6.3 
03978;19830620;-999.9;23.4;7.7;7.0;51;0.3;0.0;15.0;8.0 
03978;19830621;-999.9;26.4;10.3;9.5;53;1.0;0.3;14.9;10.2 
03978;19830622;-999.9;25.1;13.1;12.3;62;1.0;0.3;14.8;9.9 
03978;19830623;-999.9;25.1;14.2;11.9;48;0.7;0.0;14.9;7.5 
03978;19830624;-999.9;30.2;15.0;14.2;50;0.0;3.0;13.0;6.0 
03978;19830625;-999.9;23.8;16.8;16.3;77;0.7;3.7;4.3;5.0 
03978;19830626;-999.9;22.0;11.5;10.9;82;0.0;7.7;1.5;4.2 
03978;19830627;-999.9;20.0;12.2;14.5;87;1.7;7.7;4.7;7.4 
03978;19830628;-999.9;15.3;8.8;8.2;67;1.3;3.3;5.6;13.5 
03978;19830629;-999.9;15.6;9.3;8.7;85;2.0;8.0;0.0;15.0 
03978;19830630;-999.9;20.0;13.8;13.0;83;0.3;7.3;1.0;10.5 
03978;19830701;-999.9;16.3;10.8;13.0;93;0.0;6.7;0.2;5.5 
03978;19830702;-999.9;22.1;7.3;6.9;60;0.7;4.0;11.6;7.0 
03978;19830703;-999.9;22.5;12.4;12.0;73;0.0;5.0;2.0;4.8 
03978;19830704;-999.9;24.0;10.9;10.7;70;0.3;1.0;13.8;6.0 
03978;19830705;-999.9;25.4;11.3;10.5;61;0.7;0.0;14.4;8.0 
03978;19830706;-999.9;28.6;13.7;12.9;57;1.0;4.7;7.1;9.0 
03978;19830707;-999.9;28.5;16.4;15.4;82;1.3;6.7;6.0;11.0 
03978;19830708;-999.9;28.3;17.2;16.7;62;0.7;4.0;9.5;6.9 
03978;19830709;-999.9;29.0;13.2;12.4;43;0.3;0.3;14.6;6.0 
03978;19830710;-999.9;29.8;14.4;13.3;49;0.7;1.7;12.6;10.5 
